PMID,Sentence,Found Terms,Classification
38986123,Images in Medicine: Right Sided Chest and Back Pain in a Young Female.,Back Pain,LABEL_0
38986123,Images in Medicine: Right Sided Chest and Back Pain in a Young Female.,Pain,LABEL_0
38986122,"Moyamoya is an uncommon, chronic vasocclusive disease of brain which affects the terminal portion of the internal carotid artery.",Moyamoya Disease,LABEL_1
38986122,"It can present as a transient ischemic attack (TIA), stroke or intracerebral hemorrhage in the pediatric or young adults.",Ischemic Attack,LABEL_1
38986122,"It can present as a transient ischemic attack (TIA), stroke or intracerebral hemorrhage in the pediatric or young adults.",Ischemic Attack,LABEL_0
38986122,"It can present as a transient ischemic attack (TIA), stroke or intracerebral hemorrhage in the pediatric or young adults.",Transient,LABEL_1
38986122,"It can present as a transient ischemic attack (TIA), stroke or intracerebral hemorrhage in the pediatric or young adults.",Transient,LABEL_0
38986122,"It can present as a transient ischemic attack (TIA), stroke or intracerebral hemorrhage in the pediatric or young adults.",Transient,LABEL_0
38986122,"It can present as a transient ischemic attack (TIA), stroke or intracerebral hemorrhage in the pediatric or young adults.",Ischemic Stroke,LABEL_0
38986122,"It can present as a transient ischemic attack (TIA), stroke or intracerebral hemorrhage in the pediatric or young adults.",Hemorrhage,LABEL_1
38986122,"It can present as a transient ischemic attack (TIA), stroke or intracerebral hemorrhage in the pediatric or young adults.",Stroke,LABEL_0
38986120,Rapid Growth and Evolution of a Dysplastic Nevus During Pregnancy.,Nevus,LABEL_0
38986120,Rapid Growth and Evolution of a Dysplastic Nevus During Pregnancy.,Pregnancy,LABEL_0
38986120,Rapid Growth and Evolution of a Dysplastic Nevus During Pregnancy.,Pregnancy,LABEL_0
38986120,Over the past several decades conflicting data has been reported about the relationship between pregnancy and the peripartum period and melanocytic nevi/melanoma.,Peripartum Period,LABEL_0
38984055,"Vascular inflammation is a major contributor to cardiovascular disease, particularly atherosclerotic disease, and early detection of vascular inflammation may be key to the ultimate reduction of residual cardiovascular morbidity and mortality.",Disease,LABEL_0
38984055,"A discussion of multiple modalities is included: computed tomography (CT) imaging (the major focus of the review), cardiac magnetic resonance, ultrasound, and positron emission tomography imaging.",Positron Emission Tomography Computed Tomography,LABEL_0
38984055,"A discussion of multiple modalities is included: computed tomography (CT) imaging (the major focus of the review), cardiac magnetic resonance, ultrasound, and positron emission tomography imaging.",Magnetic Resonance Imaging,LABEL_0
38984055,"A discussion of multiple modalities is included: computed tomography (CT) imaging (the major focus of the review), cardiac magnetic resonance, ultrasound, and positron emission tomography imaging.",Magnetic Resonance Imaging,LABEL_0
38984055,"A discussion of multiple modalities is included: computed tomography (CT) imaging (the major focus of the review), cardiac magnetic resonance, ultrasound, and positron emission tomography imaging.",Tomography,LABEL_0
38983718,Chagas disease (CD) is a neglected tropical disease from the American continent that commonly causes cardiovascular disease.,Chagas Disease,LABEL_0
38983101,Thyroid eye disease (TED) is an immune-mediated disorder associated with a heterogenous array of manifestations that may unfavorably impact vision and quality of life.,Disease,LABEL_0
38983101,Thyroid eye disease (TED) is an immune-mediated disorder associated with a heterogenous array of manifestations that may unfavorably impact vision and quality of life.,Eye Manifestations,LABEL_0
38983101,Thyroid eye disease (TED) is an immune-mediated disorder associated with a heterogenous array of manifestations that may unfavorably impact vision and quality of life.,Eye Manifestations,LABEL_0
38983072,Giant cell temporal arteritis: a clinicopathological study with emphasis on unnecessary biopsy.,Arteritis,LABEL_0
38983072,Giant cell temporal arteritis: a clinicopathological study with emphasis on unnecessary biopsy.,Giant Cell Arteritis,LABEL_0
38983072,Giant cell temporal arteritis: a clinicopathological study with emphasis on unnecessary biopsy.,Giant Cell Arteritis,LABEL_0
38983072,Temporal artery (TA) biopsy is commonly used for the diagnosis of giant cell arteritis (GCA).,Arteritis,LABEL_0
38983072,Temporal artery (TA) biopsy is commonly used for the diagnosis of giant cell arteritis (GCA).,Diagnosis,LABEL_0
38983072,Temporal artery (TA) biopsy is commonly used for the diagnosis of giant cell arteritis (GCA).,Biopsy,LABEL_0
38983072,Temporal artery (TA) biopsy is commonly used for the diagnosis of giant cell arteritis (GCA).,Giant Cell Arteritis,LABEL_0
38983072,Temporal artery (TA) biopsy is commonly used for the diagnosis of giant cell arteritis (GCA).,Giant Cell Arteritis,LABEL_0
38983072,Temporal artery (TA) biopsy is commonly used for the diagnosis of giant cell arteritis (GCA).,Giant Cell Arteritis,LABEL_0
38983029,"Glaucoma is a leading cause of irreversible blindness globally and for decades, Molteno and Ahmed glaucoma implants, operating on different mechanisms, have been used to treat complicated glaucoma with varying success.",Glaucoma,LABEL_0
38983029,"Glaucoma is a leading cause of irreversible blindness globally and for decades, Molteno and Ahmed glaucoma implants, operating on different mechanisms, have been used to treat complicated glaucoma with varying success.",Glaucoma,LABEL_0
38983029,"Glaucoma is a leading cause of irreversible blindness globally and for decades, Molteno and Ahmed glaucoma implants, operating on different mechanisms, have been used to treat complicated glaucoma with varying success.",Glaucoma,LABEL_0
38983029,"Glaucoma is a leading cause of irreversible blindness globally and for decades, Molteno and Ahmed glaucoma implants, operating on different mechanisms, have been used to treat complicated glaucoma with varying success.",Blindness,LABEL_1
38983017,Geographic atrophy (GA) is an advanced stage of age-related macular degeneration (AMD) that leads to gradual and permanent vision loss.,Macular Degeneration,LABEL_1
38983017,Geographic atrophy (GA) is an advanced stage of age-related macular degeneration (AMD) that leads to gradual and permanent vision loss.,Macular Degeneration,LABEL_0
38983017,Geographic atrophy (GA) is an advanced stage of age-related macular degeneration (AMD) that leads to gradual and permanent vision loss.,Geographic Atrophy,LABEL_1
38983017,"Patients with geographic atrophy often experience a gradual and painless loss of central vision, resulting in difficulty reading, recognizing faces, or performing activities that require detailed vision.",Geographic Atrophy,LABEL_0
38983017,"Patients with geographic atrophy often experience a gradual and painless loss of central vision, resulting in difficulty reading, recognizing faces, or performing activities that require detailed vision.",Atrophy,LABEL_0
38983017,"The primary risk factor for the development of geographic atrophy is advanced age; however, other risk factors, such as family history, smoking, and certain genetic variations, are also associated with AMD.",Geographic Atrophy,LABEL_0
38983017,"The primary risk factor for the development of geographic atrophy is advanced age; however, other risk factors, such as family history, smoking, and certain genetic variations, are also associated with AMD.",Atrophy,LABEL_0
38983017,"Diagnosis is usually based on a comprehensive eye examination, including imaging tests such as fundus photography, optical coherence tomography (OCT), and fluorescein angiography.",Diagnosis,LABEL_0
38983017,"Diagnosis is usually based on a comprehensive eye examination, including imaging tests such as fundus photography, optical coherence tomography (OCT), and fluorescein angiography.",Optical Coherence,LABEL_0
38983009,"To assess the risk for uveitis, pseudophakic cystoid macular edema (PCME), and posterior capsular opacification (PCO) associated with the use of pupil expansion devices in cataract surgery.",Edema,LABEL_0
38983009,"To assess the risk for uveitis, pseudophakic cystoid macular edema (PCME), and posterior capsular opacification (PCO) associated with the use of pupil expansion devices in cataract surgery.",Uveitis,LABEL_0
38983009,"To assess the risk for uveitis, pseudophakic cystoid macular edema (PCME), and posterior capsular opacification (PCO) associated with the use of pupil expansion devices in cataract surgery.",Uveitis,LABEL_0
38983009,"To assess the risk for uveitis, pseudophakic cystoid macular edema (PCME), and posterior capsular opacification (PCO) associated with the use of pupil expansion devices in cataract surgery.",Macular Edema,LABEL_0
38983009,"To assess the risk for uveitis, pseudophakic cystoid macular edema (PCME), and posterior capsular opacification (PCO) associated with the use of pupil expansion devices in cataract surgery.",Macular Edema,LABEL_1
38983009,"To assess the risk for uveitis, pseudophakic cystoid macular edema (PCME), and posterior capsular opacification (PCO) associated with the use of pupil expansion devices in cataract surgery.",Macular Edema,LABEL_0
38983009,"To assess the risk for uveitis, pseudophakic cystoid macular edema (PCME), and posterior capsular opacification (PCO) associated with the use of pupil expansion devices in cataract surgery.",Cataract,LABEL_0
38974768,Laparoscopy and thoracoscopy are tools that allow for accurate imaging and analysis of organ changes.,Laparoscopy,LABEL_0
38974768,Laparoscopy and thoracoscopy are tools that allow for accurate imaging and analysis of organ changes.,Thoracoscopy,LABEL_0
38974737,We undertook the present study to find out the safety and efficacy of mifepristone for pre-induction cervical ripening and its effect on Bishop's score in term pregnancy.,Cervical Ripening,LABEL_0
38974737,We undertook the present study to find out the safety and efficacy of mifepristone for pre-induction cervical ripening and its effect on Bishop's score in term pregnancy.,Pregnancy,LABEL_1
38974309,"Prevalence and associated factors of hypertension among type 2 diabetes mellitus patients in Lautech teaching hospital, Osogbo, Nigeria.",Diabetes Mellitus,LABEL_1
38974309,"Prevalence and associated factors of hypertension among type 2 diabetes mellitus patients in Lautech teaching hospital, Osogbo, Nigeria.",Diabetes Mellitus,LABEL_0
38974309,"Prevalence and associated factors of hypertension among type 2 diabetes mellitus patients in Lautech teaching hospital, Osogbo, Nigeria.",Diabetes Mellitus,LABEL_1
38974309,"Prevalence and associated factors of hypertension among type 2 diabetes mellitus patients in Lautech teaching hospital, Osogbo, Nigeria.",Diabetes Mellitus,LABEL_0
38974309,"Prevalence and associated factors of hypertension among type 2 diabetes mellitus patients in Lautech teaching hospital, Osogbo, Nigeria.",Type 2,LABEL_0
38974309,"We assessed the prevalence and risk factors of hypertension among type-2 Diabetes Mellitus (DM) patients attending Ladoke Akintola University of Technology (LAUTECH) Teaching Hospital, Osogbo, Osun State Nigeria.",Diabetes Mellitus,LABEL_0
38974309,"We assessed the prevalence and risk factors of hypertension among type-2 Diabetes Mellitus (DM) patients attending Ladoke Akintola University of Technology (LAUTECH) Teaching Hospital, Osogbo, Osun State Nigeria.",Diabetes Mellitus,LABEL_0
38974305,"These risky behaviours expose to different kinds of sexuality and reproductive health problems like STIs, HIV, unwanted and unplanned pregnancy, abortion and psychological distress.",Unwanted,LABEL_0
38974305,"These risky behaviours expose to different kinds of sexuality and reproductive health problems like STIs, HIV, unwanted and unplanned pregnancy, abortion and psychological distress.",Unplanned,LABEL_0
38974304,Hypertension: risk perception and health seeking behaviour of long-distance drivers in Port Harcourt.,Hypertension,LABEL_1
38974299,"Maternal health refers to the well-being of women through pregnancy, childbirth and the postpartum period.",Postpartum Period,LABEL_0
38974298,"Rising prevalence of gestational diabetes mellitus and its associated risk factors in Makurdi, North-Central Region of Nigeria.",Diabetes Mellitus,LABEL_0
38974298,The disease burden of gestational diabetes mellitus (GDM) in sub-Saharan African region have been on the rise.,Diabetes Mellitus,LABEL_0
38974295,"The use of TIVA may offer advantages such as faster recovery times, reduced incidence of postoperative nausea and vomiting, and reduced risk of environmental pollution compared to inhalational anesthesia.",Vomiting,LABEL_0
38974295,"The use of TIVA may offer advantages such as faster recovery times, reduced incidence of postoperative nausea and vomiting, and reduced risk of environmental pollution compared to inhalational anesthesia.",Nausea,LABEL_0
38974295,"The use of TIVA may offer advantages such as faster recovery times, reduced incidence of postoperative nausea and vomiting, and reduced risk of environmental pollution compared to inhalational anesthesia.",Postoperative Nausea and Vomiting,LABEL_0
38974295,"The use of TIVA may offer advantages such as faster recovery times, reduced incidence of postoperative nausea and vomiting, and reduced risk of environmental pollution compared to inhalational anesthesia.",Postoperative Nausea and Vomiting,LABEL_0
38974294,"Inherited thrombophilia, mainly the Factor V Leiden (FVL) and Prothrombin mutation (PTM) are the most risk factors for venous thrombosis especially during pregnancy and was strongly associated with recurrent pregnancy loss (RPL), a devastating reproductive problem that affects more than 1% of couples who are trying to conceive.",Venous Thrombosis,LABEL_1
38974294,"Inherited thrombophilia, mainly the Factor V Leiden (FVL) and Prothrombin mutation (PTM) are the most risk factors for venous thrombosis especially during pregnancy and was strongly associated with recurrent pregnancy loss (RPL), a devastating reproductive problem that affects more than 1% of couples who are trying to conceive.",Venous Thrombosis,LABEL_0
38974294,"Inherited thrombophilia, mainly the Factor V Leiden (FVL) and Prothrombin mutation (PTM) are the most risk factors for venous thrombosis especially during pregnancy and was strongly associated with recurrent pregnancy loss (RPL), a devastating reproductive problem that affects more than 1% of couples who are trying to conceive.",Pregnancy,LABEL_0
38974294,"Inherited thrombophilia, mainly the Factor V Leiden (FVL) and Prothrombin mutation (PTM) are the most risk factors for venous thrombosis especially during pregnancy and was strongly associated with recurrent pregnancy loss (RPL), a devastating reproductive problem that affects more than 1% of couples who are trying to conceive.",Pregnancy,LABEL_0
38974294,"Inherited thrombophilia, mainly the Factor V Leiden (FVL) and Prothrombin mutation (PTM) are the most risk factors for venous thrombosis especially during pregnancy and was strongly associated with recurrent pregnancy loss (RPL), a devastating reproductive problem that affects more than 1% of couples who are trying to conceive.",Thrombosis,LABEL_0
38974294,"Inherited thrombophilia, mainly the Factor V Leiden (FVL) and Prothrombin mutation (PTM) are the most risk factors for venous thrombosis especially during pregnancy and was strongly associated with recurrent pregnancy loss (RPL), a devastating reproductive problem that affects more than 1% of couples who are trying to conceive.",Thrombophilia,LABEL_0
38974286,"Before 2018, the use of parallel tuberculosis (TB) reporting systems was resource intensive with duplication of efforts and hence the need to select one that contributed to better TB case notification at the National TB and Leprosy Program (NLTP) in Uganda.",Leprosy,LABEL_0
38974286,"Before 2018, the use of parallel tuberculosis (TB) reporting systems was resource intensive with duplication of efforts and hence the need to select one that contributed to better TB case notification at the National TB and Leprosy Program (NLTP) in Uganda.",Tuberculosis,LABEL_0
38974286,"Before 2018, the use of parallel tuberculosis (TB) reporting systems was resource intensive with duplication of efforts and hence the need to select one that contributed to better TB case notification at the National TB and Leprosy Program (NLTP) in Uganda.",Tuberculosis,LABEL_0
38974285,"The major clinical findings included: Holoprosencephaly, microphthalmia and anophthalmia, coloboma of iris, cleft lip and palate, nasal and ear abnormalities, retrognathism and sloping forehead, polydactyly, capillary hemangiomas, omphalocele, congenital heart defect, renal abnormalities, cryptorchidism, language delay.",Congenital Abnormalities,LABEL_0
38974285,"The major clinical findings included: Holoprosencephaly, microphthalmia and anophthalmia, coloboma of iris, cleft lip and palate, nasal and ear abnormalities, retrognathism and sloping forehead, polydactyly, capillary hemangiomas, omphalocele, congenital heart defect, renal abnormalities, cryptorchidism, language delay.",Congenital Abnormalities,LABEL_0
38974285,"The major clinical findings included: Holoprosencephaly, microphthalmia and anophthalmia, coloboma of iris, cleft lip and palate, nasal and ear abnormalities, retrognathism and sloping forehead, polydactyly, capillary hemangiomas, omphalocele, congenital heart defect, renal abnormalities, cryptorchidism, language delay.",Congenital Abnormalities,LABEL_0
38974285,"The major clinical findings included: Holoprosencephaly, microphthalmia and anophthalmia, coloboma of iris, cleft lip and palate, nasal and ear abnormalities, retrognathism and sloping forehead, polydactyly, capillary hemangiomas, omphalocele, congenital heart defect, renal abnormalities, cryptorchidism, language delay.",Congenital Abnormalities,LABEL_0
38974285,"The major clinical findings included: Holoprosencephaly, microphthalmia and anophthalmia, coloboma of iris, cleft lip and palate, nasal and ear abnormalities, retrognathism and sloping forehead, polydactyly, capillary hemangiomas, omphalocele, congenital heart defect, renal abnormalities, cryptorchidism, language delay.",Cleft Lip,LABEL_0
38974285,"The major clinical findings included: Holoprosencephaly, microphthalmia and anophthalmia, coloboma of iris, cleft lip and palate, nasal and ear abnormalities, retrognathism and sloping forehead, polydactyly, capillary hemangiomas, omphalocele, congenital heart defect, renal abnormalities, cryptorchidism, language delay.",Holoprosencephaly,LABEL_0
38974285,"The major clinical findings included: Holoprosencephaly, microphthalmia and anophthalmia, coloboma of iris, cleft lip and palate, nasal and ear abnormalities, retrognathism and sloping forehead, polydactyly, capillary hemangiomas, omphalocele, congenital heart defect, renal abnormalities, cryptorchidism, language delay.",Coloboma,LABEL_0
38974285,"The major clinical findings included: Holoprosencephaly, microphthalmia and anophthalmia, coloboma of iris, cleft lip and palate, nasal and ear abnormalities, retrognathism and sloping forehead, polydactyly, capillary hemangiomas, omphalocele, congenital heart defect, renal abnormalities, cryptorchidism, language delay.",Cryptorchidism,LABEL_0
38974285,Our study shows the interest of the cytogenetic analysis in the diagnosis accuracy and in the genetic counseling of patients with Patau syndrome and their parents.,Cytogenetic Analysis,LABEL_0
38974276,Half of older Africans drop out of treatment after a single contact with biomedical mental health services.,Mental Health Services,LABEL_0
38974276,Half of older Africans drop out of treatment after a single contact with biomedical mental health services.,Mental Health,LABEL_0
38974270,The causative agent of COVID-19 (Coronavirus Disease 2019) is an enveloped RNA (ribonucleic acid) virus of the SARS-CoV-2 (Severe Acute Respiratory Syndrome Coronavirus-2) family.,COVID-19,LABEL_1
38974270,The causative agent of COVID-19 (Coronavirus Disease 2019) is an enveloped RNA (ribonucleic acid) virus of the SARS-CoV-2 (Severe Acute Respiratory Syndrome Coronavirus-2) family.,COVID-19,LABEL_1
38974265,The novel coronavirus disease 2019 (COVID-19) is a public health concern worldwide.,Disease,LABEL_1
38974264,Fertility awareness and teenage pregnancy in rural western Uganda: a community-based cross-sectional study.,Pregnancy,LABEL_0
38974264,Fertility awareness and teenage pregnancy in rural western Uganda: a community-based cross-sectional study.,Fertility,LABEL_0
38974264,Fertility awareness and teenage pregnancy in rural western Uganda: a community-based cross-sectional study.,Awareness,LABEL_0
38974262,Acceptability of hair harvest as a method of tuberculosis therapeutic drug monitoring among adult pulmonary TB patients: a qualitative study.,Drug Monitoring,LABEL_0
38974262,Acceptability of hair harvest as a method of tuberculosis therapeutic drug monitoring among adult pulmonary TB patients: a qualitative study.,Tuberculosis,LABEL_0
38974260,It is important to establish the pattern of suicidal ideation among adolescents with depression and anxiety.,Depression,LABEL_0
38974256,Dysmenorrhea severity in war refugees with hypertension: a cross-talk with antihypertensives and analgesics.,Dysmenorrhea,LABEL_0
38974255,The purpose of our study was to assess the role of Candida albicans as a risk factor to cause autism behavior.,Behavior,LABEL_1
38974255,The purpose of our study was to assess the role of Candida albicans as a risk factor to cause autism behavior.,Role,LABEL_0
38974254,High resolution chest computed tomography findings in patients with clinically suspected COVID-19 pneumonia in Uganda: a cross-sectional study.,COVID-19,LABEL_0
38974254,High resolution chest computed tomography findings in patients with clinically suspected COVID-19 pneumonia in Uganda: a cross-sectional study.,Tomography,LABEL_0
38974254,The alarming spread of the COVID-19 pandemic has led to a shortage of RT-PCR kits in Uganda necessitating the use of high-resolution chest Computed Tomography to guide patient management and treatment.,COVID-19,LABEL_1
38974254,The alarming spread of the COVID-19 pandemic has led to a shortage of RT-PCR kits in Uganda necessitating the use of high-resolution chest Computed Tomography to guide patient management and treatment.,COVID-19,LABEL_1
38974248,"Post-quarantine anxiety and depression levels of COVID-19 positive patients, Northern Cyprus.",Depression,LABEL_0
38966277,"Behavior analysts can be found in a variety of settings including homes, schools, hospitals, workplaces, residential group homes, nursing homes, and universities (Association for Professional Behavior Analysts [APBA], 2019).",Behavior,LABEL_0
38966270,"The list of topics and readings obtained provides a resource for course design, and we suggest that exposing students to a broader range of behavioristic and nonbehavioristic topics and readings may enhance students' orientation to philosophical issues in behavior analysis.",Behavior,LABEL_1
38962799,The effects of an exercise program on inflammation in adults who differ according to obstructive sleep apnea severity.,Inflammation,LABEL_0
38962799,Exercise improves chronic inflammation and is recommended as a first-line medical or behavioral treatment for OSA with obesity.,Obesity,LABEL_0
38962799,Exercise improves chronic inflammation and is recommended as a first-line medical or behavioral treatment for OSA with obesity.,Inflammation,LABEL_0
38962799,Exercise improves chronic inflammation and is recommended as a first-line medical or behavioral treatment for OSA with obesity.,Exercise,LABEL_0
38962794,"Questions remain as to the effectiveness of melatonin for sleep problems, and questions have emerged about its impact on mental health.",Mental Health,LABEL_1
38962520,"Improving early communication also may reduce the probability of an infant engaging in dangerous behavior, like unsafe climbing.",Behavior,LABEL_0
38962520,"Improving early communication also may reduce the probability of an infant engaging in dangerous behavior, like unsafe climbing.",Dangerous Behavior,LABEL_0
38962520,"Improving early communication also may reduce the probability of an infant engaging in dangerous behavior, like unsafe climbing.",Infant Behavior,LABEL_0
38962520,"Improving early communication also may reduce the probability of an infant engaging in dangerous behavior, like unsafe climbing.",Infant Behavior,LABEL_0
38962520,"Improving early communication also may reduce the probability of an infant engaging in dangerous behavior, like unsafe climbing.",Communication,LABEL_0
38962374,Consolidation improves the learning of new meanings for known words but not necessarily their integration into semantic memory.,Memory Consolidation,LABEL_0
38962374,"Consolidation is essential to the integration of novel words into the mental lexicon; however, its role in learning new meanings for known words remains unclear.",Role,LABEL_0
38962323,"We examined 20 potential predictors from four domains (working memory, processing speed, attention, and language) using latent variables and both timed and untimed achievement skill, in a sample (N=212) of at-risk middle schoolers, half of whom were English learners.",Achievement,LABEL_1
38962323,"We examined 20 potential predictors from four domains (working memory, processing speed, attention, and language) using latent variables and both timed and untimed achievement skill, in a sample (N=212) of at-risk middle schoolers, half of whom were English learners.",Processing Speed,LABEL_0
38962323,"We examined 20 potential predictors from four domains (working memory, processing speed, attention, and language) using latent variables and both timed and untimed achievement skill, in a sample (N=212) of at-risk middle schoolers, half of whom were English learners.",Language,LABEL_1
38962323,"We examined 20 potential predictors from four domains (working memory, processing speed, attention, and language) using latent variables and both timed and untimed achievement skill, in a sample (N=212) of at-risk middle schoolers, half of whom were English learners.",Language,LABEL_1
38962323,"We examined 20 potential predictors from four domains (working memory, processing speed, attention, and language) using latent variables and both timed and untimed achievement skill, in a sample (N=212) of at-risk middle schoolers, half of whom were English learners.",Attention,LABEL_1
38962323,"We examined 20 potential predictors from four domains (working memory, processing speed, attention, and language) using latent variables and both timed and untimed achievement skill, in a sample (N=212) of at-risk middle schoolers, half of whom were English learners.",Attention,LABEL_1
38962111,"Hysterosalpingography (HSG) is an alternative, but it involves pain and radiation exposure.",Hysterosalpingography,LABEL_0
38962105,Active Euthanasia for Perinatal Osteogenesis Imperfecta; An Ethical Dilemma in a Tertiary Facility in Southwestern Nigeria: A Case Report.,Osteogenesis,LABEL_0
38962105,Active Euthanasia for Perinatal Osteogenesis Imperfecta; An Ethical Dilemma in a Tertiary Facility in Southwestern Nigeria: A Case Report.,Osteogenesis Imperfecta,LABEL_0
38957853,Psychological distress of Ghanaian couples after unsuccessful treatment for infertility.,Psychological Distress,LABEL_1
38957849,"Some symptomatic cases are misdiagnosed as recurrent lower respiratory tract infections or as heart failure, missing the underlying congenital anomaly.",Heart Failure,LABEL_0
38957849,"Some symptomatic cases are misdiagnosed as recurrent lower respiratory tract infections or as heart failure, missing the underlying congenital anomaly.",Respiratory Tract Infections,LABEL_0
38957849,"Some symptomatic cases are misdiagnosed as recurrent lower respiratory tract infections or as heart failure, missing the underlying congenital anomaly.",Respiratory Tract Infections,LABEL_0
38957847,"The study assessed gustatory functions in patients with primary hypothyroidism who are euthyroid on supplemental hormone therapy with levothyroxine over six months' duration and to evaluate the association of gustatory dysfunction, if any, with the serum TSH levels.",Association,LABEL_1
38957847,"The study assessed gustatory functions in patients with primary hypothyroidism who are euthyroid on supplemental hormone therapy with levothyroxine over six months' duration and to evaluate the association of gustatory dysfunction, if any, with the serum TSH levels.",Association,LABEL_0
38957847,"The study assessed gustatory functions in patients with primary hypothyroidism who are euthyroid on supplemental hormone therapy with levothyroxine over six months' duration and to evaluate the association of gustatory dysfunction, if any, with the serum TSH levels.",Hypothyroidism,LABEL_0
38957846,Angiographic severity of coronary artery disease and the influence of major cardiovascular risk factors.,Coronary Artery Disease,LABEL_0
38957571,"Modern psychophysics and memory researchers make use of signal detection theory, assuming that latent strengths are perturbed by noise, and the highest resulting signal is selected.",Memory,LABEL_1
38955785,Resolution of Auditory Hallucinations After Right Temporal Haemorrhagic Stroke in a Patient With Clozapine-Resistant Schizoaffective Disorder: a Case Report.,Stroke,LABEL_0
38955785,Resolution of Auditory Hallucinations After Right Temporal Haemorrhagic Stroke in a Patient With Clozapine-Resistant Schizoaffective Disorder: a Case Report.,Hallucinations,LABEL_0
38955785,Resolution of Auditory Hallucinations After Right Temporal Haemorrhagic Stroke in a Patient With Clozapine-Resistant Schizoaffective Disorder: a Case Report.,Hallucinations,LABEL_0
38955785,We present a young woman with clozapine-resistant schizoaffective disorder who was treated with maintenance electroconvulsive therapy and multiple antipsychotics but continued to have auditory hallucinations.,Electroconvulsive Therapy,LABEL_0
38955785,We present a young woman with clozapine-resistant schizoaffective disorder who was treated with maintenance electroconvulsive therapy and multiple antipsychotics but continued to have auditory hallucinations.,Hallucinations,LABEL_0
38955785,We present a young woman with clozapine-resistant schizoaffective disorder who was treated with maintenance electroconvulsive therapy and multiple antipsychotics but continued to have auditory hallucinations.,Hallucinations,LABEL_0
38955785,Magnetic resonance imaging of the brain showed Wallerian degeneration over the right temporal region.,Magnetic Resonance Imaging,LABEL_0
38955785,Magnetic resonance imaging of the brain showed Wallerian degeneration over the right temporal region.,Magnetic Resonance Imaging,LABEL_0
38955785,Magnetic resonance imaging of the brain showed Wallerian degeneration over the right temporal region.,Wallerian Degeneration,LABEL_0
38955783,"Associations Between Suicidal Behaviour, Attitudes Towards Suicide, and Psychological Distress Among Students in a University in East Malaysia.",Suicide,LABEL_1
38955783,"Associations Between Suicidal Behaviour, Attitudes Towards Suicide, and Psychological Distress Among Students in a University in East Malaysia.",Psychological Distress,LABEL_1
38955783,"Associations Between Suicidal Behaviour, Attitudes Towards Suicide, and Psychological Distress Among Students in a University in East Malaysia.",Psychological Distress,LABEL_0
38955783,"This study aimed to investigate the associations between psychological distress, attitudes towards suicide, and suicidal behaviour and to determine the prevalence of suicidal behaviour among students of a public university in East Malaysia.",Suicide,LABEL_1
38955783,"This study aimed to investigate the associations between psychological distress, attitudes towards suicide, and suicidal behaviour and to determine the prevalence of suicidal behaviour among students of a public university in East Malaysia.",Suicide,LABEL_1
38955782,Parental Psychological Model for Children With Asthma and Its Mediating Role for Child Anxiety.,Anxiety,LABEL_0
38955782,Parental Psychological Model for Children With Asthma and Its Mediating Role for Child Anxiety.,Asthma,LABEL_0
38955782,Asthma is a common respiratory disease in children.,Disease,LABEL_0
38955782,Asthma is a common respiratory disease in children.,Disease,LABEL_0
38955782,Asthma is a common respiratory disease in children.,Asthma,LABEL_0
38955782,"This study investigated the effect of parental psychological flexibility, parental psychological adjustment to the child's illness, and parental psychological distress on the severity of asthma symptoms of children through mediating child anxiety.",Psychological Distress,LABEL_1
38955782,"This study investigated the effect of parental psychological flexibility, parental psychological adjustment to the child's illness, and parental psychological distress on the severity of asthma symptoms of children through mediating child anxiety.",Asthma,LABEL_0
38952913,Physical activity shifts gut microbiota structure in aged subjects with overweight/obesity and metabolic syndrome.,Metabolic Syndrome,LABEL_0
38952913,Physical activity shifts gut microbiota structure in aged subjects with overweight/obesity and metabolic syndrome.,Metabolic Syndrome,LABEL_0
38952913,Physical activity shifts gut microbiota structure in aged subjects with overweight/obesity and metabolic syndrome.,Syndrome,LABEL_0
38952913,Physical activity shifts gut microbiota structure in aged subjects with overweight/obesity and metabolic syndrome.,Syndrome,LABEL_0
38952913,"We aimed to identify how physical activity (PA), within the context of a Mediterranean diet, affects metabolic variables and gut microbiota in older individuals with overweight/obesity and metabolic syndrome.",Metabolic Syndrome,LABEL_0
38952913,"We aimed to identify how physical activity (PA), within the context of a Mediterranean diet, affects metabolic variables and gut microbiota in older individuals with overweight/obesity and metabolic syndrome.",Syndrome,LABEL_0
38952913,Observational analysis was conducted as part of the PREDIMED-Plus study with 152 males and 145 females with overweight/obesity and metabolic syndrome.,Metabolic Syndrome,LABEL_0
38952913,Observational analysis was conducted as part of the PREDIMED-Plus study with 152 males and 145 females with overweight/obesity and metabolic syndrome.,Syndrome,LABEL_0
38947751,This study retrospectively evaluated the value of liquid-based cytology (LBC) alone for diagnosing pancreatic cystic neoplasms (PCNs) in a large sample and initially estimated factors that might affect LBC diagnostic ability.,Pancreatic Neoplasms,LABEL_0
38947751,This study retrospectively evaluated the value of liquid-based cytology (LBC) alone for diagnosing pancreatic cystic neoplasms (PCNs) in a large sample and initially estimated factors that might affect LBC diagnostic ability.,Neoplasms,LABEL_0
38947750,Endohepatology in clinical practice: EUS-guided portal pressure measurement combined with EUS-guided liver biopsy and variceal screening and treatment in outpatients.,Biopsy,LABEL_0
